,id,order,value
2770316,670,b952a9e2,2.0
2774075,671,62f7a0d8,6.0
2774101,697,62f7a0d8,31.0
2777834,672,4d578fa9,1.0
2777835,673,4d578fa9,2.0
2781592,672,39b00794,11.0
2781593,673,39b00794,1.0
2781594,674,39b00794,2.0
2781618,698,39b00794,104.0
2785351,673,5c1ea8a7,2.0
2785352,674,5c1ea8a7,1.0
2785363,685,5c1ea8a7,18.0
2789111,675,621018f5,2.0
2792869,675,c517f91d,2.0
2796628,676,50c1c25a,7.0
2796638,686,50c1c25a,2.0
2800386,676,bf0dc941,2.0
2800429,719,bf0dc941,7.0
2800456,746,bf0dc941,1.0
2800524,814,bf0dc941,1.0
2804145,677,750946ba,98.0
2804172,704,750946ba,10.0
2807903,677,e588043a,10.0
2811661,677,9b072796,98.0
2811677,693,9b072796,2.0
2811684,700,9b072796,34.0
2811734,750,9b072796,1.0
2815421,679,5103a86d,6.0
2815433,691,5103a86d,1.0
2819180,680,4b9c4d42,1.0
2819189,689,4b9c4d42,2.0
2819280,780,4b9c4d42,1.0
2819298,798,4b9c4d42,2.0
2822938,680,15f0904e,2.0
2822956,698,15f0904e,104.0
2826697,681,6e8d2e9e,1.0
2830456,682,4a025cb7,7.0
2830470,696,4a025cb7,2.0
2834217,685,e12348db,1.0
2837976,686,21695ce2,2.0
2837977,687,21695ce2,2.0
2838012,722,21695ce2,236.0
2841736,688,1e88691,6.0
2845494,688,95e2f0b5,6.0
2849253,689,bccb41b9,1.0
2853013,691,bcf51ea8,28.0
2853021,699,bcf51ea8,1.0
2856771,691,657ddcec,28.0
2860530,692,73daeb13,1.0
2860621,783,73daeb13,2.0
2860622,784,73daeb13,13.0
2864288,692,12837303,7.0
2864290,694,12837303,1.0
2864343,747,12837303,1.0
2864373,777,12837303,2.0
2864383,787,12837303,2.0
2864385,789,12837303,2.0
2864414,818,12837303,1.0
2864437,841,12837303,2.0
2868046,692,afa0b42b,7.0
2871805,693,e9153251,2.0
2871928,816,e9153251,6.0
2875565,695,6ff48746,4.0
2879324,696,2d79110,2.0
2879331,703,2d79110,6.0
2883083,697,d2d7406e,31.0
2886842,698,79aa2fc0,1.0
2886891,747,79aa2fc0,4.0
2890603,701,b85e5249,1.0
2894362,702,fc93357b,6.0
2898121,703,8c1e79d9,6.0
2901881,705,775797a1,2.0
2901922,746,775797a1,2.0
2901926,750,775797a1,2.0
2901945,769,775797a1,9.0
2901979,803,775797a1,2.0
2901980,804,775797a1,13.0
2902024,848,775797a1,2.0
2902028,852,775797a1,1.0
2905640,706,59f6c3,91.0
2909398,706,87093386,7.0
2909406,714,87093386,2.0
2909507,815,87093386,2.0
2909509,817,87093386,1.0
2909527,835,87093386,1.0
2913157,707,cd07b3c4,2.0
2913186,736,cd07b3c4,203.0
2916915,707,feca189,11.0
2917045,837,feca189,4.0
2920673,707,a8a91cf7,1.0
2920692,726,a8a91cf7,1.0
2920729,763,a8a91cf7,1.0
2920800,834,a8a91cf7,1.0
2924432,708,71f1687b,2.0
2928190,708,cf03510b,2.0
2928281,799,cf03510b,38.0
2928284,802,cf03510b,18.0
2928288,806,cf03510b,2.0
2928305,823,cf03510b,1.0
2931948,708,e827ef1,1.0
2932040,800,e827ef1,16.0
2932069,829,e827ef1,1.0
2935707,709,1d0762ba,6.0
2935779,781,1d0762ba,1.0
2935791,793,1d0762ba,2.0
2935820,822,1d0762ba,202.0
2939466,710,73432da,2.0
2943225,711,fab61e49,7.0
2943302,788,fab61e49,1.0
2943350,836,fab61e49,1.0
2943364,850,fab61e49,2.0
2946984,712,6a00522c,1.0
2947013,741,6a00522c,1.0
2947067,795,6a00522c,17.0
2947097,825,6a00522c,7.0
2950742,712,34c96b9b,27.0
2954500,712,ead1f56,7.0
2958259,713,8c7a151c,2.0
2958376,830,8c7a151c,5.0
2958384,838,8c7a151c,4.0
2958388,842,8c7a151c,2.0
2962017,713,eab7d66c,7.0
2962040,736,eab7d66c,7.0
2965776,714,d530016b,2.0
2969534,714,8adceac6,1.0
2969579,759,8adceac6,7.0
2969639,819,8adceac6,2.0
2973293,715,611e0c0,2.0
2973305,727,611e0c0,2.0
2973367,789,611e0c0,1.0
2973416,838,611e0c0,1.0
2977051,715,be45266a,4.0
2977069,733,be45266a,2.0
2977070,734,be45266a,27.0
2977109,773,be45266a,1.0
2977149,813,be45266a,2.0
2980809,715,9892cd4e,4.0
2980822,728,9892cd4e,2.0
2980823,729,9892cd4e,54.0
2980829,735,9892cd4e,1.0
2984568,716,fb7d258a,41.0
2984662,810,fb7d258a,180.0
2984703,851,fb7d258a,2.0
2988326,716,ba008352,41.0
2988417,807,ba008352,77.0
2988427,817,ba008352,2.0
2988429,819,ba008352,2.0
2992085,717,63b61e07,2.0
2992086,718,63b61e07,11.0
2995843,717,2abf9ec3,75.0
2995858,732,2abf9ec3,2.0
2995935,809,2abf9ec3,2.0
2995960,834,2abf9ec3,2.0
2999601,717,9a4b78a,1.0
2999629,745,9a4b78a,1.0
2999713,829,9a4b78a,4.0
3003359,717,82a8ccda,75.0
3003367,725,82a8ccda,1.0
3003370,728,82a8ccda,2.0
3007119,719,17c24d9,7.0
3010878,720,e3ad2f08,1.0
3010933,775,e3ad2f08,8.0
3014637,721,da34e24,15.0
3014741,825,da34e24,2.0
3014746,830,da34e24,1.0
3018395,721,b3b6cf79,43.0
3018509,835,b3b6cf79,7.0
3018513,839,b3b6cf79,33.0
3022153,721,9f18b17a,1.0
3022203,771,9f18b17a,1.0
3025911,721,ffdf389f,43.0
3029670,722,c8807ccb,1.0
3029704,756,c8807ccb,4.0
3029723,775,c8807ccb,8.0
3029724,776,c8807ccb,17.0
3029725,777,c8807ccb,2.0
3029731,783,c8807ccb,2.0
3029761,813,c8807ccb,12.0
3029781,833,c8807ccb,1.0
3033429,723,9959f68d,1.0
3033430,724,9959f68d,1.0
3033474,768,9959f68d,1.0
3033491,785,9959f68d,2.0
3033492,786,9959f68d,1.0
3033497,791,9959f68d,11.0
3033518,812,9959f68d,2.0
3033639,933,9959f68d,1.0
3033645,939,9959f68d,1.0
3037188,724,d6f68993,2.0
3040947,725,157344a6,2.0
3040952,730,157344a6,1.0
3040974,752,157344a6,2.0
3040983,761,157344a6,2.0
3040987,765,157344a6,1.0
3040991,769,157344a6,1.0
3041014,792,157344a6,1.0
3041055,833,157344a6,2.0
3044706,726,6bc2381b,4.0
3044723,743,6bc2381b,28.0
3044803,823,6bc2381b,7.0
3044809,829,6bc2381b,9.0
3048466,728,b804619d,1.0
3048584,846,b804619d,37.0
3052225,729,a75e172b,2.0
3052235,739,a75e172b,1.0
3052320,824,a75e172b,5.0
3055983,729,dfec70f7,1.0
3056049,795,dfec70f7,1.0
3059742,730,94a34e6a,6.0
3059796,784,94a34e6a,4.0
3059797,785,94a34e6a,4.0
3059806,794,94a34e6a,5.0
3059822,810,94a34e6a,1.0
3059829,817,94a34e6a,4.0
3063501,731,41c53fb,1.0
3067260,732,bf874c5d,2.0
3067333,805,bf874c5d,230.0
3067334,806,bf874c5d,27.0
3071019,733,8ad5bb32,2.0
3074778,734,f68ecc99,6.0
3078538,736,cde95a1d,7.0
3078542,740,cde95a1d,2.0
3078559,757,cde95a1d,1.0
3082296,736,ee5ec61b,203.0
3082315,755,ee5ec61b,1.0
3082359,799,ee5ec61b,2.0
3082448,888,ee5ec61b,2.0
3082458,898,ee5ec61b,264.0
3082485,925,ee5ec61b,20.0
3086055,737,7b661485,198.0
3089813,737,d5dee8b2,198.0
3093572,738,e5028126,2.0
3097331,739,c80af9d7,2.0
3097403,811,c80af9d7,1.0
3101091,741,a15d0c4a,2.0
3104849,741,f5034903,2.0
3104880,772,f5034903,2.0
3108608,742,632bedbb,1.0
3112367,743,5167c4a8,28.0
3116125,743,50a737,1.0
3116152,770,50a737,1.0
3116153,771,50a737,7.0
3116182,800,50a737,16.0
3119884,744,444d76cd,9.0
3123642,744,1c60ec36,9.0
3127401,745,1217d14b,1.0
3127402,746,1217d14b,2.0
3131161,747,7ea3871c,4.0
3134920,748,33a4af82,2.0
3138678,748,7aad2f46,2.0
3138758,828,7aad2f46,4.0
3142437,749,feb1e7e7,1.0
3142485,797,feb1e7e7,2.0
3142492,804,feb1e7e7,1.0
3142514,826,feb1e7e7,2.0
3146197,751,60458f05,1.0
3149956,752,7b9d9ce3,1.0
3150090,886,7b9d9ce3,23.0
3150091,887,7b9d9ce3,31.0
3150122,918,7b9d9ce3,1.0
3153715,753,6261158f,5.0
3157473,753,e5f90940,39.0
3157581,861,e5f90940,1.0
3157647,927,e5f90940,2.0
3157668,948,e5f90940,1.0
3161232,754,7cfbabc,2.0
3164990,754,267cc475,2.0
3168750,756,db1950cb,4.0
3172509,757,b2867cdc,2.0
3176267,757,5805511,2.0
3180026,758,fb86adec,1.0
3183785,759,d7c63a36,7.0
3187543,759,d400b2ce,7.0
3191301,759,bbded92e,2.0
3195060,760,e81f81ec,2.0
3195095,795,e81f81ec,2.0
3195112,812,e81f81ec,1.0
3198818,760,5ac95a07,2.0
3202577,761,816e4422,2.0
3202583,767,816e4422,2.0
3202598,782,816e4422,2.0
3202669,853,816e4422,2.0
3206336,762,efc2c0f1,1.0
3206337,763,efc2c0f1,9.0
3210094,762,eb698c10,4.0
3210114,782,eb698c10,14.0
3213852,762,e8cb682d,4.0
3213902,812,e8cb682d,2.0
3217611,763,e3a47efc,4.0
3217624,776,e3a47efc,6.0
3217717,869,e3a47efc,2.0
3221370,764,7c388170,6.0
3225128,764,9c8904ab,2.0
3225224,860,9c8904ab,1.0
3225267,903,9c8904ab,1.0
3228886,764,bf69a584,2.0
3228958,836,bf69a584,55.0
3228966,844,bf69a584,2.0
3232644,764,d6045001,6.0
3236403,765,334a465b,1.0
3236481,843,334a465b,2.0
3240162,766,4a5870b,2.0
3243920,766,33dcf30c,2.0
3247680,768,2f88d4c8,9.0
3251438,768,c57395d8,9.0
3251483,813,c57395d8,12.0
3255202,774,4be411cc,7.0
3255299,871,4be411cc,6.0
3255350,922,4be411cc,2.0
3258960,774,fd4d6f07,7.0
3262718,774,fc8f0530,7.0
3266478,776,fabf4fbd,2.0
3266479,777,fabf4fbd,9.0
3270238,778,615c1511,2.0
3273997,779,85f6592f,1.0
3277755,779,fb9a9da7,43.0
3277770,794,fb9a9da7,2.0
3277803,827,fb9a9da7,1.0
3281514,780,9b03789f,1.0
3285273,781,43b60783,41.0
3289031,781,5e204a70,4.0
3292789,781,b743ef45,4.0
3296547,781,e7b6e6ed,41.0
3300306,782,d426829d,14.0
3304064,782,d0cf92ea,14.0
3304073,791,d0cf92ea,2.0
3307825,785,6e45f714,1.0
3311584,786,a58e1c25,2.0
3315343,787,f6d9f1b0,19.0
3319102,788,aa4317e1,2.0
3322862,790,97fa2231,1.0
3326622,792,c3a46778,6.0
3330380,792,d32f2a41,6.0
3334139,793,93c7db87,1.0
3334174,828,93c7db87,2.0
3337897,793,165b2587,2.0
3337901,797,165b2587,27.0
3341656,794,11a054c9,5.0
3345419,799,63bf4ff3,38.0
3345448,828,63bf4ff3,4.0
3349178,800,64d28bea,2.0
3349217,839,64d28bea,33.0
3352939,803,1e26526f,2.0
3352962,826,1e26526f,2.0
3352963,827,1e26526f,6.0
3352986,850,1e26526f,2.0
3356699,805,daa1fd0,230.0
3356703,809,daa1fd0,2.0
3356731,837,daa1fd0,6.0
3356738,844,daa1fd0,2.0
3360459,807,b7278380,77.0
3364218,808,f216d194,1.0
3367978,810,6f879d23,2.0
3368015,847,6f879d23,1.0
3371737,811,a44c7612,2.0
3371747,821,a44c7612,13.0
3375501,817,68ea593a,4.0
3375504,820,68ea593a,2.0
3379262,820,13e6ea90,1.0
3383021,821,99b71f54,13.0
3383048,848,99b71f54,1.0
3386780,822,4cedb910,1.0
3390539,823,6f658ed,7.0
3390558,842,6f658ed,1.0
3394297,823,d8f9e860,7.0
3394306,832,d8f9e860,9.0
3398057,825,cd3db3dc,7.0
3401818,828,d5e4e8aa,1.0
3405577,829,e9ddebdb,9.0
3409336,830,b523614f,5.0
3413096,832,79b61f8b,9.0
3416859,837,3d4527a8,6.0
3420619,839,c22451d9,7.0
3424382,844,e4c0eb11,2.0
3428142,846,55f68851,37.0
3431902,848,19b9cf4,8.0
3435662,850,350b01ac,1.0
3439423,853,5b0d7826,200.0
3439469,899,5b0d7826,1.0
3439487,917,5b0d7826,1.0
3443181,853,fff8820,30.0
3446940,854,9e2e4ac9,9.0
3446983,897,9e2e4ac9,2.0
3447002,916,9e2e4ac9,2.0
3450698,854,77c76ae0,1.0
3450719,875,77c76ae0,6.0
3450758,914,77c76ae0,2.0
3454456,854,561078ec,64.0
3454546,944,561078ec,14.0
3458215,855,3feb383e,6.0
3458218,858,3feb383e,73.0
3458264,904,3feb383e,6.0
3458292,932,3feb383e,190.0
3461973,855,b34b0f09,2.0
3462008,890,b34b0f09,1.0
3462033,915,b34b0f09,7.0
3462042,924,b34b0f09,1.0
3465731,855,91df0903,1.0
3465799,923,91df0903,1.0
3469490,856,1bbbe53d,1.0
3469492,858,1bbbe53d,1.0
3469544,910,1bbbe53d,1.0
3469559,925,1bbbe53d,20.0
3473248,856,9ec0a310,2.0
3477006,856,20b81f7c,2.0
3477043,893,20b81f7c,2.0
3480765,857,ca3b02e2,2.0
3480807,899,ca3b02e2,2.0
3484523,857,ac18284b,1.0
3484528,862,ac18284b,1.0
3484535,869,ac18284b,17.0
3484602,936,ac18284b,2.0
3484631,965,ac18284b,19.0
3488281,857,bd90873b,2.0
3488297,873,bd90873b,2.0
3488298,874,bd90873b,7.0
3488390,966,bd90873b,5.0
3492041,859,a436b3,7.0
3492054,872,a436b3,1.0
3495799,859,4ec9239a,7.0
3495856,916,4ec9239a,1.0
3499558,860,13abafe4,1.0
3503317,861,d6021817,1.0
3503356,900,d6021817,2.0
3507076,862,4b8f64eb,7.0
3507113,899,4b8f64eb,2.0
3507157,943,4b8f64eb,13.0
3507176,962,4b8f64eb,13.0
3507186,972,4b8f64eb,1.0
3507192,978,4b8f64eb,1.0
3510835,863,4e6596d5,2.0
3514593,863,31ba3510,1.0
3514609,879,31ba3510,1.0
3514644,914,31ba3510,1.0
3514662,932,31ba3510,1.0
3518351,863,8f620fc,6.0
3518352,864,8f620fc,7.0
3522110,864,681880a8,2.0
3522111,865,681880a8,2.0
3525870,866,4adf6a,1.0
3525871,867,4adf6a,1.0
3529628,866,ec044809,1.0
3533387,867,b66924bd,7.0
3537145,867,d24eecdb,2.0
3540903,867,7260ddaa,7.0
3544662,868,15606d0f,47.0
3544713,919,15606d0f,1.0
3548420,868,47b7b63b,47.0
3548472,920,47b7b63b,2.0
3548492,940,47b7b63b,16.0
3552178,868,4f0b49ad,2.0
3555937,869,69d5f37d,6.0
3555938,870,69d5f37d,6.0
3559695,869,56fe9135,17.0
3563454,870,351179f1,1.0
3563484,900,351179f1,1.0
3563490,906,351179f1,1.0
3567213,871,327cbde8,6.0
3567270,928,327cbde8,36.0
3567271,929,327cbde8,1.0
3567304,962,327cbde8,2.0
3567314,972,327cbde8,2.0
3567322,980,327cbde8,1.0
3570971,871,ca122b53,6.0
3574731,873,74a1816c,2.0
3578489,873,f9ecbdcb,2.0
3578572,956,f9ecbdcb,15.0
3582247,873,8c4a8b29,2.0
3582248,874,8c4a8b29,115.0
3582254,880,8c4a8b29,1.0
3582376,1002,8c4a8b29,48.0
3586006,874,ccb71b50,2.0
3586110,978,ccb71b50,1.0
3589764,874,cbdadf49,7.0
3593523,875,c874ed4f,12.0
3597282,876,a0eda4de,15.0
3601040,876,bbb02bc6,15.0
3604798,876,64eb442b,1.0
3608557,877,8b04f8ac,1.0
3608566,886,8b04f8ac,2.0
3608586,906,8b04f8ac,2.0
3608599,919,8b04f8ac,1.0
3608625,945,8b04f8ac,1.0
3608670,990,8b04f8ac,1.0
3608685,1005,8b04f8ac,1.0
3612315,877,fa6869a5,2.0
3612321,883,fa6869a5,40.0
3612332,894,fa6869a5,17.0
3612333,895,fa6869a5,17.0
3616074,878,ddd5abc,2.0
3616156,960,ddd5abc,1.0
3616160,964,ddd5abc,1.0
3616170,974,ddd5abc,2.0
3616213,1017,ddd5abc,1.0
3619832,878,f2fbf794,15.0
3623591,879,b834ffa8,1.0
3627350,880,650a9980,2.0
3627373,903,650a9980,1.0
3627411,941,650a9980,2.0
3627424,954,650a9980,1.0
3631109,881,70cec23c,4.0
3631160,932,70cec23c,16.0
3631232,1004,70cec23c,2.0
3634867,881,5e4eb898,9.0
3638626,882,2117487a,14.0
3638676,932,2117487a,190.0
3638701,957,2117487a,7.0
3638708,964,2117487a,2.0
3638712,968,2117487a,7.0
3638745,1001,2117487a,4.0
3638746,1002,2117487a,1.0
3642384,882,5c0806c1,2.0
3646142,882,738e19e3,14.0
3646272,1012,738e19e3,4.0
3646273,1013,738e19e3,13.0
3646274,1014,738e19e3,2.0
3649901,883,d16fdc0e,4.0
3649956,938,d16fdc0e,40.0
3653660,884,14a20738,2.0
3653700,924,14a20738,2.0
3653742,966,14a20738,5.0
3653752,976,14a20738,4.0
3657418,884,8d6f5933,1.0
3657419,885,8d6f5933,15.0
3657421,887,8d6f5933,1.0
3657461,927,8d6f5933,2.0
3657494,960,8d6f5933,2.0
3657496,962,8d6f5933,1.0
3661176,884,a4a4d7dd,2.0
3661303,1011,a4a4d7dd,1.0
3664935,885,fa8fd188,7.0
3668693,885,c9bfd68c,1.0
3672452,886,f29a1c9e,23.0
3672459,893,f29a1c9e,2.0
3676211,887,f8ead84d,138.0
3676212,888,f8ead84d,8.0
3679969,887,a9ddbbd2,31.0
3680042,960,a9ddbbd2,2.0
3683729,889,ab75ec52,2.0
3683773,933,ab75ec52,7.0
3683774,934,ab75ec52,1.0
3683830,990,ab75ec52,1.0
3683842,1002,ab75ec52,2.0
3687489,891,62a35228,2.0
3687592,994,62a35228,50.0
3691247,891,5c4a5a57,2.0
3691267,911,5c4a5a57,2.0
3691287,931,5c4a5a57,24.0
3691363,1007,5c4a5a57,8.0
3695005,891,32565b80,1.0
3695016,902,32565b80,6.0
3695061,947,32565b80,5.0
3695063,949,32565b80,1.0
3695068,954,32565b80,7.0
3695117,1003,32565b80,2.0
3695125,1011,32565b80,42.0
3698764,892,35f6c1dc,6.0
3698770,898,35f6c1dc,2.0
3698841,969,35f6c1dc,2.0
3702522,892,7f132f88,6.0
3706284,896,22fb26ea,1.0
3706292,904,22fb26ea,6.0
3706318,930,22fb26ea,2.0
3706346,958,22fb26ea,1.0
3710043,897,845f463f,2.0
3713801,897,457b8d7e,1.0
3713825,921,457b8d7e,7.0
3713867,963,457b8d7e,7.0
3717562,900,871f9de0,15.0
3717628,966,871f9de0,2.0
3721321,901,7a50ef36,1.0
3721337,917,7a50ef36,85.0
3725079,901,45516b16,4.0
3725109,931,45516b16,24.0
3728838,902,3a6b1fa,6.0
3732596,902,8aa2fe5e,6.0
3736357,905,f775696f,1.0
3736358,906,f775696f,16.0
3736389,937,f775696f,1.0
3740117,907,6361381f,1.0
3740122,912,6361381f,5.0
3740171,961,6361381f,15.0
3743875,907,736c2601,56.0
3747634,908,8c693cb5,7.0
3747649,923,8c693cb5,1.0
3751392,908,62416dca,1.0
3751406,922,62416dca,4.0
3751420,936,62416dca,1.0
3751428,944,62416dca,14.0
3751447,963,62416dca,43.0
3751503,1019,62416dca,2.0
3755151,909,fb6e0c23,2.0
3755177,935,fb6e0c23,1.0
3755191,949,fb6e0c23,1.0
3755203,961,fb6e0c23,2.0
3755211,969,fb6e0c23,1.0
3758910,910,1a9766d3,1.0
3758918,918,1a9766d3,2.0
3762669,911,a288ad1b,2.0
3766428,912,7d919e60,1.0
3770187,913,4e27ca43,1.0
3773947,915,d7c07220,2.0
3773985,953,d7c07220,1.0
3777705,915,1481b0a4,7.0
3781465,917,94d40b06,85.0
3781515,967,94d40b06,2.0
3785223,917,70dfd1b,13.0
3785226,920,70dfd1b,2.0
3785232,926,70dfd1b,7.0
3785239,933,70dfd1b,7.0
3788985,921,c9aac75,7.0
3788986,922,c9aac75,1.0
3789015,951,c9aac75,39.0
3789073,1009,c9aac75,2.0
3792743,921,cf33cf3e,1.0
3796502,922,76672404,4.0
3800262,924,bf73ddd9,2.0
3800297,959,bf73ddd9,5.0
3800303,965,bf73ddd9,1.0
3800342,1004,bf73ddd9,1.0
3800344,1006,bf73ddd9,1.0
3804022,926,120da916,1.0
3804024,928,120da916,2.0
3807782,928,ba51f66d,36.0
3807820,966,ba51f66d,5.0
3811542,930,a6860541,2.0
3815304,934,3e4d3ecc,1.0
3819063,935,fa428fcd,1.0
3822823,937,ef6e75be,2.0
3826581,937,7ff1106a,7.0
3830339,937,3ce3215a,7.0
3834098,938,30785f27,40.0
3837857,939,722bd0c8,13.0
3841616,940,7d5591d1,16.0
3845375,941,2de2c4ef,118.0
3849133,941,36997ba4,66.0
3849137,945,36997ba4,2.0
3852892,942,43339b7d,2.0
3856650,942,cbf53ff,2.0
3856662,954,cbf53ff,7.0
3856663,955,cbf53ff,11.0
3856676,968,cbf53ff,40.0
3860409,943,1e00fa3,2.0
3864167,943,a919b463,13.0
3864198,974,a919b463,1.0
3867926,944,8cad3304,14.0
3871685,945,e1d25e90,7.0
3871708,968,e1d25e90,1.0
3875443,945,d64c92ba,7.0
3879202,946,2e661081,1.0
3879232,976,2e661081,4.0
3879240,984,2e661081,13.0
3882960,946,60c3dc22,2.0
3886719,947,7c97fbe6,5.0
3886731,959,7c97fbe6,5.0
3886788,1016,7c97fbe6,1.0
3890477,947,48280719,5.0
3890483,953,48280719,1.0
3894236,948,fe66c1ff,1.0
3897996,950,9aedbcd6,2.0
3901754,950,91b8aa1f,1.0
3905512,950,76991de,2.0
3909271,951,68d396fb,39.0
3909335,1015,68d396fb,2.0
3913029,951,de1e84f5,2.0
3913039,961,de1e84f5,1.0
3913076,998,de1e84f5,7.0
3916788,952,5dca6cf6,4.0
3916795,959,5dca6cf6,1.0
3916804,968,5dca6cf6,40.0
3920546,952,aed4130e,1.0
3920549,955,aed4130e,1.0
3920550,956,aed4130e,7.0
3924304,952,6e3e6443,4.0
3928064,954,a52a147,2.0
3928065,955,a52a147,2.0
3931824,956,2b290604,1.0
3935583,957,4bc8bfb2,7.0
3939341,957,8dab5682,2.0
3943101,959,9b2fd6e1,5.0
3946861,961,8f29e76a,15.0
3950620,962,9f02c927,13.0
3950629,971,9f02c927,1.0
3950661,1003,9f02c927,134.0
3954379,963,ff4313e5,2.0
3954435,1019,ff4313e5,2.0
3958137,963,3052b94f,43.0
3961897,965,915f1232,2.0
3961901,969,915f1232,2.0
3961920,988,915f1232,2.0
3961929,997,915f1232,1.0
3965657,967,15a462be,1.0
3965660,970,15a462be,2.0
3965701,1011,15a462be,42.0
3965705,1015,15a462be,1.0
3969418,970,644ea090,63.0
3969433,985,644ea090,2.0
3969460,1012,644ea090,4.0
3973176,970,c48161da,63.0
3973202,996,c48161da,66.0
3976935,971,e65822a4,30.0
3980695,973,c388c906,137.0
3980704,982,c388c906,1.0
3980705,983,c388c906,6.0
3984453,973,8392e152,30.0
3988211,973,89059dac,2.0
3991971,975,36db2732,2.0
3991976,980,36db2732,6.0
3995729,975,901eaced,2.0
3999489,977,e0745862,5.0
4003247,977,bb6fb23,5.0
4007007,979,3f6d6b19,1.0
4007020,992,3f6d6b19,2.0
4010765,979,144038da,27.0
4014523,979,3bc627f8,27.0
4014524,980,3bc627f8,2.0
4018283,981,78f8b8b6,2.0
4018284,982,78f8b8b6,7.0
4022041,981,99438ed0,2.0
4022059,999,99438ed0,2.0
4025801,983,f3f815dd,1.0
4029560,984,f6d36f9d,2.0
4033318,984,375b1193,13.0
4037077,985,b1a483d0,2.0
4040836,986,cbbeb38c,22.0
4044594,986,58c726e5,1.0
4048353,987,38081a9,2.0
4048357,991,38081a9,1.0
4052111,987,f495d1c4,2.0
4055870,988,f1beab84,2.0
4055890,1008,f1beab84,6.0
4059629,989,a404b4a9,6.0
4063389,991,6af14467,7.0
4067147,991,fb29d77a,7.0
4067154,998,fb29d77a,7.0
4070906,992,efc85edc,197.0
4070918,1004,efc85edc,21.0
4074665,993,c1ce775f,2.0
4078423,993,5faae2fc,1.0
4082182,994,71accb7f,1.0
4085940,994,8b1fba5,50.0
4089699,995,939a7883,4.0
4093457,995,b51430e,15.0
4097215,995,64c8f3b7,15.0
4100973,995,bd1f85e8,15.0
4104733,997,405c2105,1.0
4108492,998,14e5dc61,7.0
4112251,999,579c9876,1.0
4116010,1000,ad94c8d1,1.0
4116020,1010,ad94c8d1,1.0
4119769,1001,6101b615,4.0
4123528,1002,8141f1e,48.0
4127289,1005,630554da,1.0
4131049,1007,a5c6de9e,8.0
4131060,1018,a5c6de9e,1.0
4134809,1009,4d67119c,1.0
4138568,1010,8a66f1ef,2.0
4138576,1018,8a66f1ef,1.0
4142328,1012,1c63ff0,4.0
4146087,1013,1402644c,1.0
4149846,1014,1e72a09f,5.0
4153604,1014,fd867954,5.0
4153610,1020,fd867954,62.0
4157364,1016,648f28ee,11.0
4161122,1016,1068a0d3,11.0
4164881,1017,877bf125,1.0
4168643,1021,1b0573a2,2.0
4168671,1049,1b0573a2,1.0
4168754,1132,1b0573a2,44.0
4172401,1021,86738738,200.0
4176159,1021,101b6809,200.0
4176182,1044,101b6809,11.0
4176269,1131,101b6809,1.0
4179918,1022,be4d7de7,187.0
4183676,1022,4f93ef61,1.0
4183746,1092,4f93ef61,2.0
4183747,1093,4f93ef61,1.0
4183784,1130,4f93ef61,1.0
4187435,1023,6a653490,2.0
4187438,1026,6a653490,1.0
4187498,1086,6a653490,1.0
4191193,1023,8f1122d2,2.0
4191200,1030,8f1122d2,1.0
4191220,1050,8f1122d2,1.0
4191221,1051,8f1122d2,4.0
4191244,1074,8f1122d2,2.0
4191292,1122,8f1122d2,2.0
4194952,1024,2a1b7001,7.0
4198710,1024,2b37f3ef,7.0
4198734,1048,2b37f3ef,2.0
4202468,1024,973184e7,2.0
4202480,1036,973184e7,2.0
4202543,1099,973184e7,2.0
4206226,1024,1a94198f,7.0
4206334,1132,1a94198f,4.0
4209985,1025,2c8ede37,1.0
4213743,1025,16187368,1.0
4213770,1052,16187368,1.0
4213777,1059,16187368,1.0
4217502,1026,41593bdf,1.0
4217556,1080,41593bdf,18.0
4217580,1104,41593bdf,2.0
4221261,1027,a72e1028,1.0
4221291,1057,a72e1028,1.0
4221299,1065,a72e1028,2.0
4221332,1098,a72e1028,19.0
4221357,1123,a72e1028,7.0
4225020,1028,49207104,2.0
4225108,1116,49207104,2.0
4228778,1028,321f9342,11.0
4232536,1028,46f33fae,11.0
4232571,1063,46f33fae,2.0
4236295,1029,e817da61,24.0
4240053,1029,f8161244,1.0
4240095,1071,f8161244,7.0
4243811,1029,eba462d0,24.0
4243812,1030,eba462d0,7.0
4247570,1030,6d2ec0da,7.0
4251329,1031,1175b771,1.0
4255087,1031,b00d2c45,2.0
4255133,1077,b00d2c45,1.0
4255134,1078,b00d2c45,2.0
4255142,1086,b00d2c45,1.0
4255173,1117,b00d2c45,1.0
4258845,1031,8320a1f6,2.0
4262604,1032,3b9a8e85,7.0
4266362,1032,7c7bd79f,7.0
4270120,1032,d59dbe5d,1.0
4273879,1033,ce49ed,35.0
4277637,1033,472f10f7,2.0
4277693,1089,472f10f7,133.0
4277694,1090,472f10f7,7.0
4277700,1096,472f10f7,1.0
4281395,1033,e9adecd8,35.0
4285154,1034,a8cc7a4b,2.0
4288912,1034,53a5f9dd,2.0
4292671,1035,63986072,2.0
4292691,1055,63986072,7.0
4292710,1074,63986072,1.0
4296429,1035,17da195f,1.0
4300188,1036,4328e959,2.0
4300259,1107,4328e959,1.0
4303947,1037,c5ed7b02,14.0
4303986,1076,c5ed7b02,4.0
4307705,1037,3a35d983,14.0
4307716,1048,3a35d983,1.0
