,id,gameTurn,player,value
20243,1453,PREFLOP,Hero,1.0
20249,1459,PREFLOP,Hero,6.0
20251,1461,PREFLOP,Hero,1.0
20252,1462,PREFLOP,Hero,1.0
20254,1464,PREFLOP,Hero,2.0
20259,1469,PREFLOP,Hero,1.0
20260,1470,PREFLOP,Hero,7.0
20262,1472,PREFLOP,Hero,7.0
20266,1476,PREFLOP,Hero,1.0
20269,1479,PREFLOP,Hero,1.0
20273,1483,PREFLOP,Hero,6.0
20274,1484,PREFLOP,Hero,4.0
20280,1490,PREFLOP,Hero,2.0
20282,1492,PREFLOP,Hero,1.0
20285,1495,PREFLOP,Hero,2.0
20286,1496,PREFLOP,Hero,2.0
20287,1497,PREFLOP,Hero,1.0
20289,1499,PREFLOP,Hero,1.0
20292,1502,PREFLOP,Hero,4.0
20295,1505,PREFLOP,Hero,2.0
20298,1508,PREFLOP,Hero,1.0
20299,1509,PREFLOP,Hero,1.0
20302,1512,PREFLOP,Hero,6.0
20303,1513,PREFLOP,Hero,1.0
20304,1514,PREFLOP,Hero,2.0
20309,1519,PREFLOP,Hero,1.0
20310,1520,PREFLOP,Hero,2.0
20316,1526,PREFLOP,Hero,1.0
20317,1527,PREFLOP,Hero,7.0
20322,1532,PREFLOP,Hero,2.0
20324,1534,PREFLOP,Hero,1.0
20329,1539,PREFLOP,Hero,1.0
20330,1540,PREFLOP,Hero,6.0
20335,1545,PREFLOP,Hero,1.0
20336,1546,PREFLOP,Hero,1.0
20338,1548,PREFLOP,Hero,1.0
20340,1550,PREFLOP,Hero,2.0
20342,1552,PREFLOP,Hero,1.0
20343,1553,PREFLOP,Hero,2.0
20344,1554,PREFLOP,Hero,6.0
20346,1556,PREFLOP,Hero,1.0
20349,1559,PREFLOP,Hero,5.0
20351,1561,PREFLOP,Hero,20.0
20353,1563,PREFLOP,Hero,6.0
20354,1564,PREFLOP,Hero,2.0
20355,1565,PREFLOP,Hero,7.0
20359,1569,PREFLOP,Hero,7.0
20360,1570,PREFLOP,Hero,2.0
20365,1575,PREFLOP,Hero,6.0
20366,1576,PREFLOP,Hero,2.0
20367,1577,PREFLOP,Hero,1.0
20372,1582,PREFLOP,Hero,7.0
20373,1583,PREFLOP,Hero,1.0
20377,1587,PREFLOP,Hero,6.0
20378,1588,PREFLOP,Hero,1.0
20379,1589,PREFLOP,Hero,1.0
20380,1590,PREFLOP,Hero,6.0
20384,1594,PREFLOP,Hero,1.0
20385,1595,PREFLOP,Hero,1.0
20389,1599,PREFLOP,Hero,2.0
20390,1600,PREFLOP,Hero,1.0
20391,1601,PREFLOP,Hero,1.0
20396,1606,PREFLOP,Hero,2.0
20397,1607,PREFLOP,Hero,1.0
20400,1610,PREFLOP,Hero,6.0
20402,1612,PREFLOP,Hero,1.0
20403,1613,PREFLOP,Hero,2.0
20409,1619,PREFLOP,Hero,1.0
20410,1620,PREFLOP,Hero,2.0
20411,1621,PREFLOP,Hero,4.0
20412,1622,PREFLOP,Hero,24.0
20413,1623,PREFLOP,Hero,1.0
20418,1628,PREFLOP,Hero,1.0
20420,1630,PREFLOP,Hero,4.0
20425,1635,PREFLOP,Hero,1.0
20426,1636,PREFLOP,Hero,2.0
20430,1640,PREFLOP,Hero,2.0
20431,1641,PREFLOP,Hero,1.0
20434,1644,PREFLOP,Hero,6.0
20435,1645,PREFLOP,Hero,2.0
20436,1646,PREFLOP,Hero,1.0
20437,1647,PREFLOP,Hero,24.0
20438,1648,PREFLOP,Hero,7.0
20439,1649,PREFLOP,Hero,2.0
20440,1650,PREFLOP,Hero,6.0
20443,1653,PREFLOP,Hero,1.0
20446,1656,PREFLOP,Hero,4.0
20447,1657,PREFLOP,Hero,6.0
20448,1658,PREFLOP,Hero,2.0
20449,1659,PREFLOP,Hero,6.0
20452,1662,PREFLOP,Hero,1.0
20455,1665,PREFLOP,Hero,2.0
20457,1667,PREFLOP,Hero,6.0
20460,1670,PREFLOP,Hero,6.0
20461,1671,PREFLOP,Hero,1.0
20466,1676,PREFLOP,Hero,2.0
20467,1677,PREFLOP,Hero,2.0
20471,1681,PREFLOP,Hero,1.0
20472,1682,PREFLOP,Hero,2.0
20474,1684,PREFLOP,Hero,2.0
20478,1688,PREFLOP,Hero,1.0
20480,1690,PREFLOP,Hero,1.0
20481,1691,PREFLOP,Hero,7.0
20483,1693,PREFLOP,Hero,2.0
20484,1694,PREFLOP,Hero,2.0
20485,1695,PREFLOP,Hero,2.0
20489,1699,PREFLOP,Hero,6.0
20491,1701,PREFLOP,Hero,7.0
20492,1702,PREFLOP,Hero,2.0
20497,1707,PREFLOP,Hero,1.0
20498,1708,PREFLOP,Hero,2.0
20501,1711,PREFLOP,Hero,6.0
20503,1713,PREFLOP,Hero,9.0
20504,1714,PREFLOP,Hero,1.0
20505,1715,PREFLOP,Hero,6.0
20509,1719,PREFLOP,Hero,1.0
20510,1720,PREFLOP,Hero,2.0
20515,1725,PREFLOP,Hero,1.0
20516,1726,PREFLOP,Hero,2.0
20517,1727,PREFLOP,Hero,6.0
20521,1731,PREFLOP,Hero,1.0
20522,1732,PREFLOP,Hero,2.0
20525,1735,PREFLOP,Hero,6.0
20528,1738,PREFLOP,Hero,1.0
20529,1739,PREFLOP,Hero,1.0
20530,1740,PREFLOP,Hero,30.0
20531,1741,PREFLOP,Hero,1.0
20536,1746,PREFLOP,Hero,23.0
20537,1747,PREFLOP,Hero,4.0
20539,1749,PREFLOP,Hero,6.0
20541,1751,PREFLOP,Hero,6.0
20543,1753,PREFLOP,Hero,1.0
20544,1754,PREFLOP,Hero,7.0
20545,1755,PREFLOP,Hero,2.0
20546,1756,PREFLOP,Hero,6.0
20548,1758,PREFLOP,Hero,2.0
20549,1759,PREFLOP,Hero,6.0
20550,1760,PREFLOP,Hero,2.0
20551,1761,PREFLOP,Hero,20.0
20552,1762,PREFLOP,Hero,2.0
20558,1768,PREFLOP,Hero,7.0
20559,1769,PREFLOP,Hero,1.0
20560,1770,PREFLOP,Hero,7.0
20561,1771,PREFLOP,Hero,21.0
20565,1775,PREFLOP,Hero,6.0
20566,1776,PREFLOP,Hero,6.0
20567,1777,PREFLOP,Hero,1.0
20569,1779,PREFLOP,Hero,12.0
20570,1780,PREFLOP,Hero,2.0
20572,1782,PREFLOP,Hero,6.0
20575,1785,PREFLOP,Hero,1.0
20576,1786,PREFLOP,Hero,2.0
20581,1791,PREFLOP,Hero,1.0
20582,1792,PREFLOP,Hero,2.0
20583,1793,PREFLOP,Hero,6.0
20584,1794,PREFLOP,Hero,2.0
20587,1797,PREFLOP,Hero,4.0
20588,1798,PREFLOP,Hero,1.0
20593,1803,PREFLOP,Hero,6.0
20594,1804,PREFLOP,Hero,1.0
20595,1805,PREFLOP,Hero,2.0
20596,1806,PREFLOP,Hero,7.0
20600,1810,PREFLOP,Hero,4.0
20601,1811,PREFLOP,Hero,2.0
20609,1819,PREFLOP,Hero,1.0
20610,1820,PREFLOP,Hero,2.0
20613,1823,PREFLOP,Hero,2.0
20614,1824,PREFLOP,Hero,1.0
20615,1825,PREFLOP,Hero,10.0
20617,1827,PREFLOP,Hero,6.0
20620,1830,PREFLOP,Hero,2.0
20621,1831,PREFLOP,Hero,1.0
20624,1834,PREFLOP,Hero,2.0
20626,1836,PREFLOP,Hero,1.0
20632,1842,PREFLOP,Hero,4.0
20634,1844,PREFLOP,Hero,1.0
20635,1845,PREFLOP,Hero,2.0
20639,1849,PREFLOP,Hero,1.0
20641,1851,PREFLOP,Hero,15.0
20643,1853,PREFLOP,Hero,2.0
20648,1858,PREFLOP,Hero,6.0
20649,1859,PREFLOP,Hero,1.0
20650,1860,PREFLOP,Hero,13.0
20655,1865,PREFLOP,Hero,6.0
20656,1866,PREFLOP,Hero,1.0
20657,1867,PREFLOP,Hero,1.0
20661,1871,PREFLOP,Hero,1.0
20662,1872,PREFLOP,Hero,2.0
20668,1878,PREFLOP,Hero,2.0
20669,1879,PREFLOP,Hero,1.0
20672,1882,PREFLOP,Hero,1.0
20676,1886,PREFLOP,Hero,4.0
20679,1889,PREFLOP,Hero,4.0
20681,1891,PREFLOP,Hero,1.0
20687,1897,PREFLOP,Hero,2.0
20688,1898,PREFLOP,Hero,23.0
20692,1902,PREFLOP,Hero,1.0
20693,1903,PREFLOP,Hero,7.0
20695,1905,PREFLOP,Hero,6.0
20698,1908,PREFLOP,Hero,4.0
20700,1910,PREFLOP,Hero,1.0
20702,1912,PREFLOP,Hero,2.0
20705,1915,PREFLOP,Hero,1.0
20706,1916,PREFLOP,Hero,7.0
20707,1917,PREFLOP,Hero,2.0
20710,1920,PREFLOP,Hero,4.0
20712,1922,PREFLOP,Hero,2.0
20715,1925,PREFLOP,Hero,21.0
20718,1928,PREFLOP,Hero,4.0
20719,1929,PREFLOP,Hero,8.0
20721,1931,PREFLOP,Hero,2.0
20723,1933,PREFLOP,Hero,14.0
20724,1934,PREFLOP,Hero,1.0
20729,1939,PREFLOP,Hero,1.0
20730,1940,PREFLOP,Hero,2.0
20734,1944,PREFLOP,Hero,2.0
20735,1945,PREFLOP,Hero,1.0
20736,1946,PREFLOP,Hero,7.0
20737,1947,PREFLOP,Hero,34.0
20738,1948,PREFLOP,Hero,9.0
20739,1949,PREFLOP,Hero,6.0
20741,1951,PREFLOP,Hero,1.0
20742,1952,PREFLOP,Hero,2.0
20748,1958,PREFLOP,Hero,4.0
20749,1959,PREFLOP,Hero,2.0
20750,1960,PREFLOP,Hero,6.0
20751,1961,PREFLOP,Hero,6.0
20753,1963,PREFLOP,Hero,4.0
20755,1965,PREFLOP,Hero,1.0
20756,1966,PREFLOP,Hero,2.0
20760,1970,PREFLOP,Hero,1.0
20761,1971,PREFLOP,Hero,6.0
20762,1972,PREFLOP,Hero,20.0
20764,1974,PREFLOP,Hero,21.0
20765,1975,PREFLOP,Hero,2.0
20767,1977,PREFLOP,Hero,1.0
20768,1978,PREFLOP,Hero,1.0
20771,1981,PREFLOP,Hero,2.0
20772,1982,PREFLOP,Hero,15.0
20777,1987,PREFLOP,Hero,2.0
20780,1990,PREFLOP,Hero,1.0
20781,1991,PREFLOP,Hero,8.0
20784,1994,PREFLOP,Hero,1.0
20785,1995,PREFLOP,Hero,6.0
20790,2000,PREFLOP,Hero,1.0
20792,2002,PREFLOP,Hero,74.0
20795,2005,PREFLOP,Hero,1.0
20799,2009,PREFLOP,Hero,1.0
20802,2012,PREFLOP,Hero,2.0
20803,2013,PREFLOP,Hero,1.0
20808,2018,PREFLOP,Hero,2.0
20810,2020,PREFLOP,Hero,1.0
20811,2021,PREFLOP,Hero,2.0
20814,2024,PREFLOP,Hero,2.0
20815,2025,PREFLOP,Hero,2.0
20818,2028,PREFLOP,Hero,10.0
20820,2030,PREFLOP,Hero,2.0
20821,2031,PREFLOP,Hero,7.0
20822,2032,PREFLOP,Hero,1.0
20825,2035,PREFLOP,Hero,6.0
20826,2036,PREFLOP,Hero,1.0
20828,2038,PREFLOP,Hero,7.0
20829,2039,PREFLOP,Hero,2.0
20833,2043,PREFLOP,Hero,1.0
20834,2044,PREFLOP,Hero,7.0
20837,2047,PREFLOP,Hero,6.0
20839,2049,PREFLOP,Hero,1.0
20840,2050,PREFLOP,Hero,2.0
20844,2054,PREFLOP,Hero,1.0
20845,2055,PREFLOP,Hero,6.0
20846,2056,PREFLOP,Hero,6.0
20849,2059,PREFLOP,Hero,2.0
20852,2062,PREFLOP,Hero,2.0
20853,2063,PREFLOP,Hero,2.0
20855,2065,PREFLOP,Hero,1.0
20856,2066,PREFLOP,Hero,7.0
20857,2067,PREFLOP,Hero,6.0
20858,2068,PREFLOP,Hero,2.0
20862,2072,PREFLOP,Hero,1.0
20863,2073,PREFLOP,Hero,2.0
20864,2074,PREFLOP,Hero,2.0
20865,2075,PREFLOP,Hero,6.0
20867,2077,PREFLOP,Hero,1.0
20868,2078,PREFLOP,Hero,2.0
20873,2083,PREFLOP,Hero,1.0
20874,2084,PREFLOP,Hero,2.0
20879,2089,PREFLOP,Hero,1.0
20880,2090,PREFLOP,Hero,2.0
20883,2093,PREFLOP,Hero,2.0
20885,2095,PREFLOP,Hero,1.0
20886,2096,PREFLOP,Hero,5.0
20890,2100,PREFLOP,Hero,19.0
20892,2102,PREFLOP,Hero,1.0
20893,2103,PREFLOP,Hero,2.0
20895,2105,PREFLOP,Hero,7.0
20896,2106,PREFLOP,Hero,2.0
20897,2107,PREFLOP,Hero,2.0
20902,2112,PREFLOP,Hero,7.0
20903,2113,PREFLOP,Hero,4.0
20905,2115,PREFLOP,Hero,1.0
20909,2119,PREFLOP,Hero,2.0
20910,2120,PREFLOP,Hero,1.0
20913,2123,PREFLOP,Hero,2.0
20915,2125,PREFLOP,Hero,1.0
20918,2128,PREFLOP,Hero,2.0
20921,2131,PREFLOP,Hero,2.0
20922,2132,PREFLOP,Hero,1.0
20924,2134,PREFLOP,Hero,7.0
20926,2136,PREFLOP,Hero,1.0
20928,2138,PREFLOP,Hero,1.0
20929,2139,PREFLOP,Hero,6.0
20930,2140,PREFLOP,Hero,2.0
20931,2141,PREFLOP,Hero,6.0
20934,2144,PREFLOP,Hero,1.0
20935,2145,PREFLOP,Hero,2.0
20936,2146,PREFLOP,Hero,6.0
20939,2149,PREFLOP,Hero,1.0
20940,2150,PREFLOP,Hero,2.0
20943,2153,PREFLOP,Hero,2.0
20945,2155,PREFLOP,Hero,1.0
20949,2159,PREFLOP,Hero,6.0
20951,2161,PREFLOP,Hero,2.0
20954,2164,PREFLOP,Hero,1.0
20956,2166,PREFLOP,Hero,1.0
20958,2168,PREFLOP,Hero,1.0
20964,2174,PREFLOP,Hero,2.0
20965,2175,PREFLOP,Hero,1.0
20970,2180,PREFLOP,Hero,1.0
20971,2181,PREFLOP,Hero,2.0
20972,2182,PREFLOP,Hero,2.0
20975,2185,PREFLOP,Hero,1.0
20976,2186,PREFLOP,Hero,2.0
20983,2193,PREFLOP,Hero,1.0
20984,2194,PREFLOP,Hero,6.0
20988,2198,PREFLOP,Hero,2.0
20989,2199,PREFLOP,Hero,1.0
20995,2205,PREFLOP,Hero,7.0
20996,2206,PREFLOP,Hero,1.0
20997,2207,PREFLOP,Hero,86.0
20998,2208,PREFLOP,Hero,1.0
20999,2209,PREFLOP,Hero,2.0
21004,2214,PREFLOP,Hero,7.0
21006,2216,PREFLOP,Hero,1.0
21008,2218,PREFLOP,Hero,7.0
21012,2222,PREFLOP,Hero,4.0
21014,2224,PREFLOP,Hero,2.0
21017,2227,PREFLOP,Hero,1.0
21018,2228,PREFLOP,Hero,6.0
21019,2229,PREFLOP,Hero,7.0
21021,2231,PREFLOP,Hero,6.0
21024,2234,PREFLOP,Hero,1.0
21027,2237,PREFLOP,Hero,2.0
21030,2240,PREFLOP,Hero,1.0
21033,2243,PREFLOP,Hero,1.0
21034,2244,PREFLOP,Hero,2.0
21037,2247,PREFLOP,Hero,21.0
21040,2250,PREFLOP,Hero,2.0
21042,2252,PREFLOP,Hero,1.0
21046,2256,PREFLOP,Hero,6.0
21047,2257,PREFLOP,Hero,6.0
21048,2258,PREFLOP,Hero,2.0
21050,2260,PREFLOP,Hero,2.0
21051,2261,PREFLOP,Hero,1.0
21052,2262,PREFLOP,Hero,2.0
21054,2264,PREFLOP,Hero,6.0
21055,2265,PREFLOP,Hero,2.0
21058,2268,PREFLOP,Hero,6.0
21059,2269,PREFLOP,Hero,1.0
21060,2270,PREFLOP,Hero,2.0
21062,2272,PREFLOP,Hero,6.0
21065,2275,PREFLOP,Hero,1.0
21066,2276,PREFLOP,Hero,2.0
21069,2279,PREFLOP,Hero,2.0
21072,2282,PREFLOP,Hero,4.0
21073,2283,PREFLOP,Hero,1.0
21077,2287,PREFLOP,Hero,7.0
21078,2288,PREFLOP,Hero,1.0
21079,2289,PREFLOP,Hero,2.0
21083,2293,PREFLOP,Hero,1.0
21084,2294,PREFLOP,Hero,2.0
21085,2295,PREFLOP,Hero,21.0
21087,2297,PREFLOP,Hero,19.0
21089,2299,PREFLOP,Hero,2.0
21090,2300,PREFLOP,Hero,1.0
21091,2301,PREFLOP,Hero,1.0
21093,2303,PREFLOP,Hero,6.0
21094,2304,PREFLOP,Hero,6.0
21095,2305,PREFLOP,Hero,1.0
21096,2306,PREFLOP,Hero,2.0
21098,2308,PREFLOP,Hero,6.0
21102,2312,PREFLOP,Hero,2.0
21103,2313,PREFLOP,Hero,1.0
21108,2318,PREFLOP,Hero,2.0
21109,2319,PREFLOP,Hero,1.0
21110,2320,PREFLOP,Hero,7.0
21112,2322,PREFLOP,Hero,4.0
21113,2323,PREFLOP,Hero,7.0
21114,2324,PREFLOP,Hero,1.0
21115,2325,PREFLOP,Hero,1.0
21118,2328,PREFLOP,Hero,2.0
21120,2330,PREFLOP,Hero,1.0
21121,2331,PREFLOP,Hero,6.0
21126,2336,PREFLOP,Hero,1.0
21127,2337,PREFLOP,Hero,2.0
21129,2339,PREFLOP,Hero,6.0
21131,2341,PREFLOP,Hero,1.0
21133,2343,PREFLOP,Hero,2.0
21137,2347,PREFLOP,Hero,7.0
21138,2348,PREFLOP,Hero,1.0
21139,2349,PREFLOP,Hero,1.0
21140,2350,PREFLOP,Hero,2.0
21142,2352,PREFLOP,Hero,2.0
21145,2355,PREFLOP,Hero,1.0
21146,2356,PREFLOP,Hero,5.0
21147,2357,PREFLOP,Hero,7.0
21148,2358,PREFLOP,Hero,2.0
21149,2359,PREFLOP,Hero,1.0
21151,2361,PREFLOP,Hero,6.0
21152,2362,PREFLOP,Hero,6.0
21154,2364,PREFLOP,Hero,2.0
21155,2365,PREFLOP,Hero,2.0
21157,2367,PREFLOP,Hero,13.0
21158,2368,PREFLOP,Hero,1.0
21161,2371,PREFLOP,Hero,2.0
21163,2373,PREFLOP,Hero,1.0
21165,2375,PREFLOP,Hero,6.0
21166,2376,PREFLOP,Hero,2.0
21168,2378,PREFLOP,Hero,2.0
21172,2382,PREFLOP,Hero,1.0
21175,2385,PREFLOP,Hero,1.0
21176,2386,PREFLOP,Hero,1.0
21181,2391,PREFLOP,Hero,2.0
21182,2392,PREFLOP,Hero,7.0
21184,2394,PREFLOP,Hero,6.0
21187,2397,PREFLOP,Hero,1.0
21188,2398,PREFLOP,Hero,2.0
21191,2401,PREFLOP,Hero,2.0
21192,2402,PREFLOP,Hero,6.0
21193,2403,PREFLOP,Hero,2.0
21194,2404,PREFLOP,Hero,1.0
21199,2409,PREFLOP,Hero,2.0
21200,2410,PREFLOP,Hero,1.0
21204,2414,PREFLOP,Hero,1.0
21205,2415,PREFLOP,Hero,2.0
21211,2421,PREFLOP,Hero,1.0
21212,2422,PREFLOP,Hero,2.0
21214,2424,PREFLOP,Hero,10.0
21216,2426,PREFLOP,Hero,4.0
21217,2427,PREFLOP,Hero,4.0
21218,2428,PREFLOP,Hero,2.0
21223,2433,PREFLOP,Hero,2.0
21224,2434,PREFLOP,Hero,7.0
21225,2435,PREFLOP,Hero,1.0
21230,2440,PREFLOP,Hero,2.0
21231,2441,PREFLOP,Hero,10.0
21232,2442,PREFLOP,Hero,1.0
21235,2445,PREFLOP,Hero,7.0
21236,2446,PREFLOP,Hero,1.0
21237,2447,PREFLOP,Hero,2.0
21240,2450,PREFLOP,Hero,6.0
21242,2452,PREFLOP,Hero,2.0
21243,2453,PREFLOP,Hero,1.0
21248,2458,PREFLOP,Hero,7.0
21249,2459,PREFLOP,Hero,7.0
21251,2461,PREFLOP,Hero,6.0
21252,2462,PREFLOP,Hero,6.0
21255,2465,PREFLOP,Hero,1.0
21256,2466,PREFLOP,Hero,2.0
21257,2467,PREFLOP,Hero,7.0
21258,2468,PREFLOP,Hero,6.0
21259,2469,PREFLOP,Hero,19.0
21260,2470,PREFLOP,Hero,10.0
21266,2476,PREFLOP,Hero,1.0
21267,2477,PREFLOP,Hero,2.0
21271,2481,PREFLOP,Hero,1.0
21273,2483,PREFLOP,Hero,1.0
21277,2487,PREFLOP,Hero,1.0
21278,2488,PREFLOP,Hero,1.0
21284,2494,PREFLOP,Hero,1.0
21285,2495,PREFLOP,Hero,1.0
21290,2500,PREFLOP,Hero,1.0
21291,2501,PREFLOP,Hero,2.0
21293,2503,PREFLOP,Hero,6.0
21296,2506,PREFLOP,Hero,7.0
21297,2507,PREFLOP,Hero,2.0
21300,2510,PREFLOP,Hero,126.0
21304,2514,PREFLOP,Hero,7.0
21305,2515,PREFLOP,Hero,4.0
21306,2516,PREFLOP,Hero,1.0
21309,2519,PREFLOP,Hero,4.0
21310,2520,PREFLOP,Hero,1.0
21317,2527,PREFLOP,Hero,1.0
21318,2528,PREFLOP,Hero,1.0
21320,2530,PREFLOP,Hero,7.0
21321,2531,PREFLOP,Hero,6.0
21322,2532,PREFLOP,Hero,2.0
21324,2534,PREFLOP,Hero,7.0
21328,2538,PREFLOP,Hero,1.0
21329,2539,PREFLOP,Hero,1.0
21335,2545,PREFLOP,Hero,1.0
21336,2546,PREFLOP,Hero,2.0
21338,2548,PREFLOP,Hero,6.0
21341,2551,PREFLOP,Hero,9.0
21342,2552,PREFLOP,Hero,2.0
21345,2555,PREFLOP,Hero,17.0
21347,2557,PREFLOP,Hero,2.0
21348,2558,PREFLOP,Hero,1.0
21353,2563,PREFLOP,Hero,7.0
21354,2564,PREFLOP,Hero,2.0
21355,2565,PREFLOP,Hero,6.0
21358,2568,PREFLOP,Hero,18.0
21359,2569,PREFLOP,Hero,1.0
21360,2570,PREFLOP,Hero,2.0
21362,2572,PREFLOP,Hero,6.0
21364,2574,PREFLOP,Hero,1.0
21365,2575,PREFLOP,Hero,2.0
21371,2581,PREFLOP,Hero,18.0
21372,2582,PREFLOP,Hero,1.0
21373,2583,PREFLOP,Hero,2.0
21374,2584,PREFLOP,Hero,7.0
21377,2587,PREFLOP,Hero,2.0
21378,2588,PREFLOP,Hero,2.0
21379,2589,PREFLOP,Hero,1.0
21381,2591,PREFLOP,Hero,6.0
21382,2592,PREFLOP,Hero,1.0
21384,2594,PREFLOP,Hero,6.0
21390,2600,PREFLOP,Hero,1.0
21391,2601,PREFLOP,Hero,2.0
21393,2603,PREFLOP,Hero,2.0
21396,2606,PREFLOP,Hero,1.0
21397,2607,PREFLOP,Hero,1.0
21398,2608,PREFLOP,Hero,6.0
21402,2612,PREFLOP,Hero,1.0
21403,2613,PREFLOP,Hero,2.0
21408,2618,PREFLOP,Hero,1.0
21409,2619,PREFLOP,Hero,2.0
21412,2622,PREFLOP,Hero,7.0
21415,2625,PREFLOP,Hero,1.0
21416,2626,PREFLOP,Hero,2.0
21418,2628,PREFLOP,Hero,1.0
21420,2630,PREFLOP,Hero,6.0
21422,2632,PREFLOP,Hero,1.0
21423,2633,PREFLOP,Hero,2.0
21425,2635,PREFLOP,Hero,1.0
21427,2637,PREFLOP,Hero,7.0
21431,2641,PREFLOP,Hero,1.0
21434,2644,PREFLOP,Hero,1.0
21438,2648,PREFLOP,Hero,2.0
21439,2649,PREFLOP,Hero,1.0
21441,2651,PREFLOP,Hero,2.0
21442,2652,PREFLOP,Hero,6.0
21444,2654,PREFLOP,Hero,1.0
21446,2656,PREFLOP,Hero,1.0
21450,2660,PREFLOP,Hero,6.0
21452,2662,PREFLOP,Hero,2.0
21453,2663,PREFLOP,Hero,1.0
21458,2668,PREFLOP,Hero,1.0
21460,2670,PREFLOP,Hero,2.0
21464,2674,PREFLOP,Hero,1.0
21465,2675,PREFLOP,Hero,2.0
21466,2676,PREFLOP,Hero,1.0
21468,2678,PREFLOP,Hero,2.0
21470,2680,PREFLOP,Hero,4.0
21477,2687,PREFLOP,Hero,2.0
21478,2688,PREFLOP,Hero,7.0
21479,2689,PREFLOP,Hero,2.0
21483,2693,PREFLOP,Hero,1.0
21484,2694,PREFLOP,Hero,2.0
21486,2696,PREFLOP,Hero,6.0
21488,2698,PREFLOP,Hero,2.0
21489,2699,PREFLOP,Hero,1.0
21491,2701,PREFLOP,Hero,2.0
21494,2704,PREFLOP,Hero,1.0
21495,2705,PREFLOP,Hero,2.0
21500,2710,PREFLOP,Hero,2.0
21501,2711,PREFLOP,Hero,1.0
21505,2715,PREFLOP,Hero,10.0
21507,2717,PREFLOP,Hero,2.0
21513,2723,PREFLOP,Hero,2.0
21514,2724,PREFLOP,Hero,1.0
21519,2729,PREFLOP,Hero,1.0
21520,2730,PREFLOP,Hero,2.0
21521,2731,PREFLOP,Hero,2.0
21525,2735,PREFLOP,Hero,1.0
21526,2736,PREFLOP,Hero,4.0
21531,2741,PREFLOP,Hero,1.0
21532,2742,PREFLOP,Hero,7.0
21534,2744,PREFLOP,Hero,6.0
21537,2747,PREFLOP,Hero,1.0
21538,2748,PREFLOP,Hero,2.0
21544,2754,PREFLOP,Hero,1.0
21545,2755,PREFLOP,Hero,2.0
21546,2756,PREFLOP,Hero,6.0
21548,2758,PREFLOP,Hero,2.0
21550,2760,PREFLOP,Hero,1.0
21551,2761,PREFLOP,Hero,6.0
21557,2767,PREFLOP,Hero,6.0
21558,2768,PREFLOP,Hero,2.0
21559,2769,PREFLOP,Hero,7.0
21561,2771,PREFLOP,Hero,7.0
21562,2772,PREFLOP,Hero,7.0
21563,2773,PREFLOP,Hero,7.0
21566,2776,PREFLOP,Hero,1.0
21568,2778,PREFLOP,Hero,2.0
21570,2780,PREFLOP,Hero,6.0
21571,2781,PREFLOP,Hero,2.0
21573,2783,PREFLOP,Hero,1.0
21576,2786,PREFLOP,Hero,7.0
21582,2792,PREFLOP,Hero,6.0
21584,2794,PREFLOP,Hero,2.0
21587,2797,PREFLOP,Hero,1.0
21588,2798,PREFLOP,Hero,7.0
21591,2801,PREFLOP,Hero,2.0
21592,2802,PREFLOP,Hero,1.0
21593,2803,PREFLOP,Hero,2.0
21599,2809,PREFLOP,Hero,2.0
21600,2810,PREFLOP,Hero,1.0
21603,2813,PREFLOP,Hero,1.0
21604,2814,PREFLOP,Hero,2.0
21609,2819,PREFLOP,Hero,4.0
21610,2820,PREFLOP,Hero,2.0
21616,2826,PREFLOP,Hero,4.0
21617,2827,PREFLOP,Hero,2.0
21621,2831,PREFLOP,Hero,2.0
21623,2833,PREFLOP,Hero,1.0
21629,2839,PREFLOP,Hero,1.0
21630,2840,PREFLOP,Hero,2.0
21634,2844,PREFLOP,Hero,7.0
21635,2845,PREFLOP,Hero,1.0
21638,2848,PREFLOP,Hero,1.0
21639,2849,PREFLOP,Hero,6.0
21641,2851,PREFLOP,Hero,2.0
21646,2856,PREFLOP,Hero,1.0
21647,2857,PREFLOP,Hero,2.0
21648,2858,PREFLOP,Hero,18.0
21651,2861,PREFLOP,Hero,6.0
21652,2862,PREFLOP,Hero,6.0
21653,2863,PREFLOP,Hero,1.0
21654,2864,PREFLOP,Hero,2.0
21655,2865,PREFLOP,Hero,6.0
21656,2866,PREFLOP,Hero,6.0
21657,2867,PREFLOP,Hero,2.0
21659,2869,PREFLOP,Hero,15.0
21664,2874,PREFLOP,Hero,1.0
21665,2875,PREFLOP,Hero,2.0
21671,2881,PREFLOP,Hero,1.0
21672,2882,PREFLOP,Hero,1.0
21676,2886,PREFLOP,Hero,6.0
21678,2888,PREFLOP,Hero,2.0
21682,2892,PREFLOP,Hero,1.0
21684,2894,PREFLOP,Hero,13.0
21685,2895,PREFLOP,Hero,6.0
21689,2899,PREFLOP,Hero,1.0
21690,2900,PREFLOP,Hero,2.0
21695,2905,PREFLOP,Hero,6.0
21696,2906,PREFLOP,Hero,4.0
21700,2910,PREFLOP,Hero,2.0
21701,2911,PREFLOP,Hero,2.0
21702,2912,PREFLOP,Hero,1.0
21703,2913,PREFLOP,Hero,6.0
21706,2916,PREFLOP,Hero,2.0
21708,2918,PREFLOP,Hero,1.0
21713,2923,PREFLOP,Hero,1.0
21714,2924,PREFLOP,Hero,2.0
21717,2927,PREFLOP,Hero,2.0
21720,2930,PREFLOP,Hero,1.0
